Date,Open,High,Low,Close,Adj Close,Volume
1992-05-19,1939.199951,1943.099976,1925.800049,1928.000000,1928.000000,0
1992-05-20,1928.099976,1939.699951,1928.099976,1933.400024,1933.400024,0
1992-05-21,1933.400024,1940.300049,1922.199951,1925.699951,1925.699951,0
1992-05-22,1924.699951,1934.599976,1921.000000,1931.699951,1931.699951,0
1992-05-25,1931.400024,1932.300049,1906.000000,1928.699951,1928.699951,0
1992-05-26,1928.800049,1939.500000,1920.300049,1924.500000,1924.500000,0
1992-05-27,1924.400024,1924.400024,1909.500000,1914.199951,1914.199951,0
1992-05-28,null,null,null,null,null,null
1992-05-29,1914.199951,1922.599976,1909.599976,1920.599976,1920.599976,0
1992-06-01,1920.599976,1924.000000,1916.699951,1923.300049,1923.300049,0
1992-06-02,1923.300049,1935.099976,1923.300049,1930.400024,1930.400024,0
1992-06-03,1930.300049,1931.199951,1910.099976,1915.199951,1915.199951,0
1992-06-04,1915.199951,1920.300049,1905.900024,1916.900024,1916.900024,0
1992-06-05,1917.099976,1922.900024,1911.900024,1913.800049,1913.800049,0
1992-06-08,null,null,null,null,null,null
1992-06-09,1913.800049,1914.900024,1898.099976,1899.699951,1899.699951,0
1992-06-10,1899.599976,1899.599976,1886.400024,1888.000000,1888.000000,0
1992-06-11,1888.000000,1889.000000,1863.900024,1868.800049,1868.800049,0
1992-06-12,1868.800049,1883.300049,1864.300049,1879.900024,1879.900024,0
1992-06-15,1879.599976,1879.699951,1862.300049,1865.699951,1865.699951,0
1992-06-16,1865.699951,1882.800049,1865.099976,1881.300049,1881.300049,0
1992-06-17,1881.199951,1881.199951,1867.000000,1873.099976,1873.099976,0
1992-06-18,1862.500000,1862.500000,1862.500000,1862.500000,1862.500000,0
1992-06-19,1862.599976,1876.599976,1862.599976,1869.300049,1869.300049,0
1992-06-22,1869.000000,1869.000000,1844.199951,1846.900024,1846.900024,0
1992-06-23,1846.900024,1854.500000,1844.000000,1847.099976,1847.099976,0
1992-06-24,1846.599976,1846.599976,1828.500000,1838.300049,1838.300049,0
1992-06-25,1838.699951,1848.300049,1838.699951,1845.800049,1845.800049,0
1992-06-26,1844.400024,1844.400024,1829.300049,1835.500000,1835.500000,0
1992-06-29,1835.599976,1852.500000,1835.599976,1846.599976,1846.599976,0
1992-06-30,1845.900024,1859.900024,1845.900024,1854.800049,1854.800049,0
1992-07-01,1854.599976,1863.900024,1842.000000,1845.300049,1845.300049,0
1992-07-02,1845.599976,1856.500000,1843.000000,1854.599976,1854.599976,0
1992-07-03,1883.699951,1883.699951,1883.699951,1883.699951,1883.699951,0
1992-07-06,1872.000000,1878.900024,1861.500000,1862.599976,1862.599976,0
1992-07-07,1864.900024,1868.800049,1850.300049,1856.599976,1856.599976,0
1992-07-08,1854.500000,1854.500000,1832.099976,1837.599976,1837.599976,0
1992-07-09,1837.599976,1847.199951,1827.099976,1846.699951,1846.699951,0
1992-07-10,1856.500000,1856.500000,1856.500000,1856.500000,1856.500000,0
1992-07-13,1855.099976,1855.099976,1839.900024,1841.500000,1841.500000,0
1992-07-14,1841.199951,1844.900024,1834.199951,1835.099976,1835.099976,0
1992-07-15,1844.400024,1844.400024,1844.400024,1844.400024,1844.400024,0
1992-07-16,1838.699951,1838.699951,1838.699951,1838.699951,1838.699951,0
1992-07-17,1838.099976,1838.099976,1804.099976,1805.599976,1805.599976,0
1992-07-20,1756.599976,1756.599976,1756.599976,1756.599976,1756.599976,0
1992-07-21,1757.800049,1791.199951,1757.800049,1784.500000,1784.500000,0
1992-07-22,1781.300049,1782.400024,1754.400024,1757.099976,1757.099976,0
1992-07-23,1757.400024,1770.300049,1749.500000,1762.800049,1762.800049,0
1992-07-24,1762.800049,1768.300049,1755.800049,1756.800049,1756.800049,0
1992-07-27,1757.900024,1763.800049,1749.900024,1761.900024,1761.900024,0
1992-07-28,1761.900024,1786.599976,1760.099976,1777.400024,1777.400024,0
1992-07-29,1778.599976,1813.199951,1778.599976,1812.699951,1812.699951,0
1992-07-30,1813.300049,1822.500000,1796.300049,1806.099976,1806.099976,0
1992-07-31,1805.699951,1813.699951,1788.500000,1798.099976,1798.099976,0
1992-08-03,1796.900024,1803.099976,1784.699951,1794.900024,1794.900024,0
1992-08-04,1795.800049,1812.699951,1795.500000,1805.400024,1805.400024,0
1992-08-05,1805.400024,1822.500000,1799.800049,1820.300049,1820.300049,0
1992-08-06,1822.000000,1832.400024,1809.099976,1819.599976,1819.599976,0
1992-08-07,1818.199951,1818.199951,1801.900024,1809.599976,1809.599976,0
1992-08-10,1808.000000,1808.000000,1767.099976,1800.000000,1800.000000,0
1992-08-11,1800.000000,1804.500000,1791.500000,1800.300049,1800.300049,0
1992-08-12,1800.599976,1813.099976,1790.699951,1793.599976,1793.599976,0
1992-08-13,1792.400024,1792.400024,1761.599976,1784.800049,1784.800049,0
1992-08-14,1784.199951,1799.800049,1778.599976,1791.500000,1791.500000,0
1992-08-17,1792.500000,1806.000000,1792.500000,1800.199951,1800.199951,0
1992-08-18,1799.099976,1799.099976,1768.500000,1788.599976,1788.599976,0
1992-08-19,1788.599976,1792.199951,1770.500000,1775.699951,1775.699951,0
1992-08-20,1776.000000,1778.800049,1752.000000,1753.500000,1753.500000,0
1992-08-21,1753.500000,1773.400024,1749.000000,1768.199951,1768.199951,0
1992-08-24,1765.400024,1768.199951,1719.199951,1726.900024,1726.900024,0
1992-08-25,1726.500000,1737.199951,1703.099976,1709.699951,1709.699951,0
1992-08-26,1710.000000,1725.599976,1704.599976,1705.000000,1705.000000,0
1992-08-27,1707.500000,1741.500000,1707.500000,1740.599976,1740.599976,0
1992-08-28,1738.800049,1752.400024,1732.599976,1745.699951,1745.699951,0
1992-08-31,1745.400024,1764.900024,1744.300049,1751.599976,1751.599976,0
1992-09-01,1750.500000,1751.400024,1734.400024,1747.300049,1747.300049,0
1992-09-02,1745.599976,1765.099976,1738.300049,1757.699951,1757.699951,0
1992-09-03,1759.400024,1785.500000,1759.400024,1774.599976,1774.599976,0
1992-09-04,1775.199951,1785.599976,1753.400024,1774.400024,1774.400024,0
1992-09-07,1774.400024,1790.400024,1774.400024,1788.300049,1788.300049,0
1992-09-08,1788.699951,1798.800049,1786.599976,1788.099976,1788.099976,0
1992-09-09,1787.099976,1791.900024,1774.900024,1779.099976,1779.099976,0
1992-09-10,1779.500000,1795.000000,1779.500000,1792.800049,1792.800049,0
1992-09-11,1793.400024,1812.800049,1793.400024,1811.800049,1811.800049,0
1992-09-14,null,null,null,null,null,null
1992-09-15,1872.099976,1872.599976,1847.300049,1851.400024,1851.400024,0
1992-09-16,1850.300049,1876.300049,1835.699951,1874.000000,1874.000000,0
1992-09-17,1874.900024,1905.699951,1863.800049,1889.599976,1889.599976,0
1992-09-18,1890.800049,1911.800049,1890.500000,1897.199951,1897.199951,0
1992-09-21,1896.699951,1904.500000,1881.800049,1888.800049,1888.800049,0
1992-09-22,1887.400024,1903.400024,1884.000000,1900.599976,1900.599976,0
1992-09-23,1902.300049,1926.900024,1854.800049,1913.400024,1913.400024,0
1992-09-24,1914.500000,1924.599976,1901.099976,1908.900024,1908.900024,0
1992-09-25,1908.099976,1919.900024,1897.400024,1910.800049,1910.800049,0
1992-09-28,1908.599976,1908.599976,1859.699951,1879.199951,1879.199951,0
1992-09-29,1878.699951,1880.900024,1861.099976,1880.199951,1880.199951,0
1992-09-30,1881.099976,1893.400024,1873.800049,1877.199951,1877.199951,0
1992-10-01,1876.500000,1890.099976,1873.699951,1885.199951,1885.199951,0
1992-10-02,1885.599976,1891.699951,1865.900024,1867.599976,1867.599976,0
1992-10-05,1864.000000,1864.000000,1787.300049,1787.300049,1787.300049,0
1992-10-06,1789.000000,1826.199951,1789.000000,1820.500000,1820.500000,0
1992-10-07,1820.800049,1866.500000,1820.500000,1858.199951,1858.199951,0
1992-10-08,1860.400024,1871.699951,1858.199951,1870.300049,1870.300049,0
1992-10-09,1870.599976,1887.300049,1869.300049,1878.400024,1878.400024,0
1992-10-12,1877.800049,1885.000000,1825.400024,1881.500000,1881.500000,0
1992-10-13,1882.500000,1894.300049,1882.500000,1893.500000,1893.500000,0
1992-10-14,1892.500000,1892.500000,1883.300049,1889.300049,1889.300049,0
1992-10-15,1886.500000,1887.199951,1873.699951,1878.000000,1878.000000,0
1992-10-16,1878.900024,1889.199951,1877.199951,1883.500000,1883.500000,0
1992-10-19,1883.800049,1904.699951,1883.800049,1904.699951,1904.699951,0
1992-10-20,1907.900024,1930.000000,1907.900024,1922.599976,1922.599976,0
1992-10-21,1922.300049,1926.800049,1907.500000,1907.500000,1907.500000,0
1992-10-22,1905.000000,1921.300049,1896.000000,1911.300049,1911.300049,0
1992-10-23,1911.900024,1923.800049,1910.800049,1921.000000,1921.000000,0
1992-10-26,1921.500000,1934.000000,1921.500000,1930.900024,1930.900024,0
1992-10-27,1930.900024,1930.900024,1921.599976,1927.400024,1927.400024,0
1992-10-28,1926.500000,1926.500000,1902.300049,1909.000000,1909.000000,0
1992-10-29,1908.000000,1911.800049,1898.900024,1905.000000,1905.000000,0
1992-10-30,1904.400024,1912.500000,1901.599976,1911.099976,1911.099976,0
1992-11-02,1909.699951,1922.500000,1906.099976,1921.599976,1921.599976,0
1992-11-03,1922.199951,1940.400024,1920.900024,1933.300049,1933.300049,0
1992-11-04,1933.300049,1948.000000,1923.599976,1942.000000,1942.000000,0
1992-11-05,1942.000000,1963.699951,1941.699951,1951.500000,1951.500000,0
1992-11-06,1951.699951,1965.000000,1946.400024,1957.699951,1957.699951,0
1992-11-09,1958.800049,1974.500000,1955.800049,1957.699951,1957.699951,0
1992-11-10,1957.699951,1967.699951,1957.599976,1962.300049,1962.300049,0
1992-11-11,1961.599976,1961.599976,1942.599976,1946.099976,1946.099976,0
1992-11-12,1946.099976,1957.300049,1937.500000,1950.199951,1950.199951,0
1992-11-13,1949.900024,1950.199951,1922.800049,1929.300049,1929.300049,0
1992-11-16,1928.699951,1928.699951,1895.300049,1913.400024,1913.400024,0
1992-11-17,1912.699951,1913.699951,1882.900024,1889.500000,1889.500000,0
1992-11-18,1888.599976,1888.599976,1869.400024,1882.800049,1882.800049,0
1992-11-19,1883.699951,1912.599976,1883.699951,1895.400024,1895.400024,0
1992-11-20,1896.599976,1901.000000,1881.099976,1896.800049,1896.800049,0
1992-11-23,1896.800049,1909.000000,1891.500000,1891.599976,1891.599976,0
1992-11-24,1889.500000,1890.500000,1854.000000,1880.199951,1880.199951,0
1992-11-25,1880.900024,1890.599976,1880.800049,1886.699951,1886.699951,0
1992-11-26,1886.000000,1893.599976,1885.300049,1891.199951,1891.199951,0
1992-11-27,1891.599976,1915.400024,1891.599976,1914.599976,1914.599976,0
1992-11-30,1914.300049,1939.599976,1914.000000,1931.199951,1931.199951,0
1992-12-01,1930.599976,1931.400024,1920.500000,1929.199951,1929.199951,0
1992-12-02,1929.199951,1937.699951,1922.500000,1923.900024,1923.900024,0
1992-12-03,1923.599976,1931.900024,1919.400024,1928.599976,1928.599976,0
1992-12-04,null,null,null,null,null,null
1992-12-07,1933.000000,1999.500000,1919.500000,1954.500000,1954.500000,0
1992-12-08,1954.500000,1967.400024,1950.000000,1962.199951,1962.199951,0
1992-12-09,1963.300049,1992.300049,1960.400024,1980.699951,1980.699951,0
1992-12-10,1981.000000,2000.300049,1979.900024,1988.699951,1988.699951,0
1992-12-11,1988.099976,1996.699951,1977.699951,1993.599976,1993.599976,0
1992-12-14,1993.900024,2017.699951,1967.500000,2015.300049,2015.300049,0
1992-12-15,2015.900024,2017.699951,1998.400024,2005.099976,2005.099976,0
1992-12-16,2004.699951,2025.400024,1998.000000,2023.900024,2023.900024,0
1992-12-17,2025.699951,2034.800049,2019.500000,2028.699951,2028.699951,0
1992-12-18,2030.400024,2066.699951,2030.400024,2046.000000,2046.000000,0
1992-12-21,2046.699951,2058.899902,2044.000000,2047.699951,2047.699951,0
1992-12-22,2047.699951,2057.699951,2044.099976,2056.500000,2056.500000,0
1992-12-23,2061.399902,2061.399902,2061.399902,2061.399902,2061.399902,0
1992-12-24,null,null,null,null,null,null
1992-12-25,null,null,null,null,null,null
1992-12-28,2062.100098,2093.100098,2062.100098,2093.100098,2093.100098,0
1992-12-29,2093.600098,2102.500000,2074.199951,2089.399902,2089.399902,0
1992-12-30,2089.100098,2107.899902,2084.300049,2107.000000,2107.000000,0
1992-12-31,null,null,null,null,null,null
1993-01-01,null,null,null,null,null,null
1993-01-04,2107.000000,2123.500000,2107.000000,2117.699951,2117.699951,0
1993-01-05,2118.500000,2127.899902,2118.500000,2127.899902,2127.899902,0
1993-01-06,2122.199951,2132.600098,2109.199951,2124.500000,2124.500000,0
1993-01-07,2122.699951,2126.899902,2079.199951,2082.199951,2082.199951,0
1993-01-08,2081.699951,2091.899902,2060.399902,2074.899902,2074.899902,0
1993-01-11,2074.600098,2082.100098,2037.599976,2049.500000,2049.500000,0
1993-01-12,2050.000000,2084.100098,2033.500000,2079.199951,2079.199951,0
1993-01-13,2078.899902,2096.300049,2072.300049,2074.899902,2074.899902,0
1993-01-14,2075.899902,2109.500000,2068.199951,2104.300049,2104.300049,0
1993-01-15,2105.000000,2123.600098,2092.699951,2101.000000,2101.000000,0
1993-01-18,2101.500000,2106.399902,2082.000000,2084.600098,2084.600098,0
1993-01-19,2083.600098,2083.600098,2054.100098,2063.899902,2063.899902,0
1993-01-20,2063.399902,2077.399902,2060.199951,2062.699951,2062.699951,0
1993-01-21,2064.199951,2094.300049,2059.899902,2087.399902,2087.399902,0
1993-01-22,2088.300049,2105.699951,2076.800049,2102.699951,2102.699951,0
1993-01-25,2103.600098,2104.699951,2079.800049,2085.399902,2085.399902,0
1993-01-26,2085.399902,2099.600098,2077.500000,2084.300049,2084.300049,0
1993-01-27,2084.300049,2088.100098,2062.699951,2064.100098,2064.100098,0
1993-01-28,2063.800049,2078.699951,2058.800049,2072.600098,2072.600098,0
1993-01-29,2073.100098,2096.899902,2073.100098,2091.100098,2091.100098,0
1993-02-01,2092.300049,2123.600098,2092.000000,2120.699951,2120.699951,0
1993-02-02,2120.699951,2122.100098,2106.600098,2118.699951,2118.699951,0
1993-02-03,2119.300049,2124.699951,2110.000000,2120.600098,2120.600098,0
1993-02-04,2120.899902,2127.500000,2110.100098,2123.800049,2123.800049,0
1993-02-05,2124.500000,2143.699951,2120.899902,2133.600098,2133.600098,0
1993-02-08,2133.600098,2141.500000,2130.100098,2137.199951,2137.199951,0
1993-02-09,2136.300049,2139.699951,2129.899902,2135.699951,2135.699951,0
1993-02-10,2136.000000,2140.500000,2119.399902,2120.800049,2120.800049,0
1993-02-11,2121.100098,2131.500000,2114.500000,2127.899902,2127.899902,0
1993-02-12,2128.800049,2142.500000,2127.899902,2136.199951,2136.199951,0
1993-02-15,2136.199951,2147.800049,2131.300049,2144.800049,2144.800049,0
1993-02-16,2145.100098,2154.500000,2127.800049,2130.399902,2130.399902,0
1993-02-17,2112.909912,2112.909912,2112.909912,2112.909912,2112.909912,0
1993-02-18,2113.600098,2134.399902,2113.500000,2131.899902,2131.899902,0
1993-02-19,2132.199951,2135.399902,2116.300049,2117.300049,2117.300049,0
1993-02-22,2117.000000,2117.899902,2093.699951,2095.800049,2095.800049,0
1993-02-23,2096.100098,2096.100098,2050.000000,2050.399902,2050.399902,0
1993-02-24,2050.399902,2069.800049,2049.899902,2065.399902,2065.399902,0
1993-02-25,2065.899902,2079.000000,2060.000000,2061.300049,2061.300049,0
1993-02-26,2061.300049,2110.600098,2060.000000,2099.399902,2099.399902,0
1993-03-01,2100.600098,2131.500000,2100.600098,2120.500000,2120.500000,0
1993-03-02,2119.000000,2133.199951,2112.500000,2130.699951,2130.699951,0
1993-03-03,2132.399902,2151.800049,2132.399902,2142.000000,2142.000000,0
1993-03-04,2142.500000,2160.800049,2132.899902,2139.500000,2139.500000,0
1993-03-05,2140.100098,2145.399902,2124.800049,2134.600098,2134.600098,0
1993-03-08,2134.899902,2140.800049,2129.399902,2132.199951,2132.199951,0
1993-03-09,2133.699951,2157.000000,2133.699951,2151.300049,2151.300049,0
1993-03-10,2151.300049,2162.500000,2144.199951,2157.199951,2157.199951,0
1993-03-11,2157.199951,2174.500000,2157.199951,2164.399902,2164.399902,0
1993-03-12,2164.100098,2166.600098,2124.399902,2127.199951,2127.199951,0
1993-03-15,2128.100098,2158.600098,2127.800049,2140.500000,2140.500000,0
1993-03-16,2157.500000,2175.500000,2149.800049,2149.800049,2149.800049,0
1993-03-17,2149.600098,2150.800049,2132.800049,2138.500000,2138.500000,0
1993-03-18,2138.199951,2158.600098,2132.899902,2154.100098,2154.100098,0
1993-03-19,2154.300049,2186.899902,2154.100098,2182.600098,2182.600098,0
1993-03-22,2181.899902,2181.899902,2154.199951,2161.600098,2161.600098,0
1993-03-23,2162.300049,2171.199951,2152.800049,2166.300049,2166.300049,0
1993-03-24,2166.000000,2166.300049,2142.000000,2146.800049,2146.800049,0
1993-03-25,2146.199951,2146.800049,2122.600098,2137.500000,2137.500000,0
1993-03-26,2137.699951,2162.000000,2137.699951,2160.000000,2160.000000,0
1993-03-29,2160.000000,2181.199951,2159.100098,2176.300049,2176.300049,0
1993-03-30,2176.600098,2195.000000,2176.300049,2189.300049,2189.300049,0
1993-03-31,2190.800049,2200.300049,2185.000000,2190.300049,2190.300049,0
1993-04-01,2189.399902,2220.300049,2181.500000,2188.399902,2188.399902,0
1993-04-02,2188.399902,2198.199951,2182.500000,2190.300049,2190.300049,0
1993-04-05,2189.699951,2189.699951,2175.000000,2183.899902,2183.899902,0
1993-04-06,2184.399902,2200.399902,2184.399902,2196.000000,2196.000000,0
1993-04-07,2196.300049,2204.100098,2177.899902,2184.899902,2184.899902,0
1993-04-08,2184.899902,2193.600098,2184.899902,2188.300049,2188.300049,0
1993-04-09,null,null,null,null,null,null
1993-04-12,null,null,null,null,null,null
1993-04-13,2187.800049,2201.500000,2181.699951,2181.800049,2181.800049,0
1993-04-14,2182.100098,2182.100098,2163.199951,2165.699951,2165.699951,0
1993-04-15,2165.699951,2175.899902,2159.300049,2160.899902,2160.899902,0
1993-04-16,2161.399902,2163.800049,2094.600098,2162.899902,2162.899902,0
1993-04-19,2163.199951,2171.399902,2163.199951,2166.899902,2166.899902,0
1993-04-20,2167.199951,2175.699951,2164.100098,2170.800049,2170.800049,0
1993-04-21,2170.800049,2184.800049,2170.199951,2178.100098,2178.100098,0
1993-04-22,2177.600098,2182.100098,2174.100098,2177.300049,2177.300049,0
1993-04-23,2177.300049,2178.800049,2153.000000,2162.699951,2162.699951,0
1993-04-26,2162.399902,2162.399902,2131.500000,2139.000000,2139.000000,0
1993-04-27,2139.000000,2150.500000,2116.000000,2124.699951,2124.699951,0
1993-04-28,2125.600098,2140.600098,2125.600098,2138.300049,2138.300049,0
1993-04-29,2138.000000,2141.500000,2122.800049,2122.899902,2122.899902,0
1993-04-30,2122.899902,2132.800049,2105.199951,2129.699951,2129.699951,0
1993-05-03,2130.000000,2157.399902,2130.000000,2152.800049,2152.800049,0
1993-05-04,2153.100098,2171.399902,2152.500000,2160.000000,2160.000000,0
1993-05-05,2159.500000,2168.600098,2148.100098,2166.699951,2166.699951,0
1993-05-06,2167.699951,2181.800049,2165.199951,2165.399902,2165.399902,0
1993-05-07,2165.199951,2172.699951,2158.899902,2162.600098,2162.600098,0
1993-05-10,2163.899902,2188.399902,2163.899902,2179.100098,2179.100098,0
1993-05-11,2180.000000,2198.699951,2165.600098,2192.600098,2192.600098,0
1993-05-12,2192.600098,2203.199951,2191.500000,2191.899902,2191.899902,0
1993-05-13,2192.199951,2206.100098,2157.500000,2182.699951,2182.699951,0
1993-05-14,2181.000000,2188.699951,2172.699951,2185.199951,2185.199951,0
1993-05-17,2185.500000,2205.899902,2183.100098,2205.199951,2205.199951,0
1993-05-18,2205.699951,2228.899902,2205.699951,2226.899902,2226.899902,0
1993-05-19,2225.699951,2235.699951,2224.899902,2227.000000,2227.000000,0
1993-05-20,null,null,null,null,null,null
1993-05-21,2227.300049,2245.300049,2225.199951,2233.500000,2233.500000,0
1993-05-24,2237.399902,2237.399902,2237.399902,2237.399902,2237.399902,0
1993-05-25,2238.100098,2262.699951,2238.100098,2243.800049,2243.800049,0
1993-05-26,2244.100098,2251.800049,2235.199951,2247.600098,2247.600098,0
1993-05-27,2247.600098,2271.100098,2247.600098,2268.100098,2268.100098,0
1993-05-28,2268.399902,2271.600098,2254.000000,2270.699951,2270.699951,0
1993-05-31,null,null,null,null,null,null
1993-06-01,2270.399902,2270.399902,2243.399902,2252.899902,2252.899902,0
1993-06-02,2253.500000,2266.899902,2251.500000,2259.199951,2259.199951,0
1993-06-03,2258.899902,2273.500000,2258.899902,2268.899902,2268.899902,0
1993-06-04,2268.899902,2285.600098,2267.699951,2284.899902,2284.899902,0
1993-06-07,2285.500000,2312.899902,2283.899902,2308.899902,2308.899902,0
1993-06-08,2308.600098,2317.800049,2293.000000,2294.500000,2294.500000,0
1993-06-09,2294.199951,2314.899902,2290.300049,2311.399902,2311.399902,0
1993-06-10,2311.600098,2323.199951,2304.500000,2309.699951,2309.699951,0
1993-06-11,2309.399902,2314.500000,2295.800049,2308.300049,2308.300049,0
1993-06-14,2310.000000,2310.399902,2292.699951,2294.199951,2294.199951,0
1993-06-15,2295.100098,2298.100098,2271.000000,2274.000000,2274.000000,0
1993-06-16,2274.300049,2296.600098,2261.699951,2294.000000,2294.000000,0
1993-06-17,2294.600098,2326.500000,2294.600098,2323.100098,2323.100098,0
1993-06-18,2324.100098,2335.500000,2316.399902,2318.000000,2318.000000,0
1993-06-21,2316.800049,2331.500000,2306.600098,2329.399902,2329.399902,0
1993-06-22,2330.300049,2346.800049,2330.300049,2335.000000,2335.000000,0
1993-06-23,2334.699951,2367.000000,2319.399902,2322.899902,2322.899902,0
1993-06-24,2323.500000,2337.500000,2321.100098,2336.100098,2336.100098,0
1993-06-25,2337.100098,2348.500000,2337.100098,2348.199951,2348.199951,0
1993-06-28,2349.100098,2374.199951,2348.500000,2369.699951,2369.699951,0
1993-06-29,2370.000000,2379.800049,2335.600098,2371.399902,2371.399902,0
1993-06-30,2371.699951,2383.300049,2368.399902,2376.699951,2376.699951,0
1993-07-01,2376.100098,2389.300049,2376.000000,2376.000000,2376.000000,0
1993-07-02,2375.699951,2380.600098,2348.199951,2368.800049,2368.800049,0
1993-07-05,2368.199951,2370.100098,2358.899902,2364.000000,2364.000000,0
1993-07-06,2363.699951,2393.100098,2363.699951,2390.500000,2390.500000,0
1993-07-07,2390.500000,2397.199951,2370.300049,2373.000000,2373.000000,0
1993-07-08,2373.300049,2401.699951,2364.199951,2397.899902,2397.899902,0
1993-07-09,2398.399902,2413.100098,2395.000000,2402.699951,2402.699951,0
1993-07-12,2403.300049,2418.300049,2401.899902,2408.899902,2408.899902,0
1993-07-13,2409.199951,2421.199951,2387.899902,2419.000000,2419.000000,0
1993-07-14,2418.100098,2422.800049,2403.800049,2410.899902,2410.899902,0
1993-07-15,2410.899902,2422.500000,2397.899902,2399.100098,2399.100098,0
1993-07-16,2398.600098,2401.699951,2382.600098,2396.399902,2396.399902,0
1993-07-19,2396.100098,2397.800049,2380.300049,2382.000000,2382.000000,0
1993-07-20,2381.699951,2382.199951,2317.300049,2324.100098,2324.100098,0
1993-07-21,2325.199951,2333.899902,2281.600098,2315.100098,2315.100098,0
1993-07-22,2315.100098,2354.899902,2315.100098,2340.500000,2340.500000,0
1993-07-23,2340.199951,2361.199951,2338.500000,2350.500000,2350.500000,0
1993-07-26,2351.199951,2389.399902,2351.199951,2388.800049,2388.800049,0
1993-07-27,2390.300049,2416.800049,2389.899902,2398.500000,2398.500000,0
1993-07-28,2399.500000,2414.500000,2396.100098,2408.899902,2408.899902,0
1993-07-29,2410.199951,2420.300049,2400.100098,2400.600098,2400.600098,0
1993-07-30,2401.500000,2415.000000,2398.899902,2400.899902,2400.899902,0
1993-08-02,2401.199951,2408.800049,2396.199951,2400.300049,2400.300049,0
1993-08-03,2400.500000,2435.500000,2400.500000,2430.500000,2430.500000,0
1993-08-04,2431.699951,2449.199951,2429.399902,2430.699951,2430.699951,0
1993-08-05,2430.699951,2437.399902,2412.199951,2424.300049,2424.300049,0
1993-08-06,2425.100098,2436.699951,2418.699951,2423.500000,2423.500000,0
1993-08-09,2423.699951,2429.500000,2412.000000,2420.500000,2420.500000,0
1993-08-10,2420.199951,2420.199951,2380.600098,2384.500000,2384.500000,0
1993-08-11,2383.699951,2411.699951,2366.500000,2410.699951,2410.699951,0
1993-08-12,2411.500000,2454.000000,2409.699951,2450.500000,2450.500000,0
1993-08-13,2448.699951,2465.800049,2440.800049,2461.000000,2461.000000,0
1993-08-16,2461.899902,2481.199951,2461.899902,2478.899902,2478.899902,0
1993-08-17,2479.199951,2491.000000,2461.399902,2464.800049,2464.800049,0
1993-08-18,2464.500000,2489.699951,2463.600098,2487.199951,2487.199951,0
1993-08-19,2488.100098,2501.699951,2474.399902,2481.199951,2481.199951,0
1993-08-20,2480.600098,2488.600098,2473.800049,2474.000000,2474.000000,0
1993-08-23,2473.699951,2475.100098,2458.600098,2467.300049,2467.300049,0
1993-08-24,2468.500000,2480.399902,2467.899902,2472.399902,2472.399902,0
1993-08-25,2472.699951,2503.600098,2472.699951,2502.399902,2502.399902,0
1993-08-26,2495.399902,2495.399902,2475.199951,2475.199951,2475.199951,0
1993-08-27,2474.000000,2483.000000,2451.800049,2478.500000,2478.500000,0
1993-08-30,2479.100098,2489.100098,2471.699951,2481.000000,2481.000000,0
1993-08-31,2480.699951,2490.199951,2473.199951,2490.199951,2490.199951,0
1993-09-01,2491.399902,2494.600098,2470.399902,2470.399902,2470.399902,0
1993-09-02,2469.800049,2469.800049,2453.800049,2463.800049,2463.800049,0
1993-09-03,2463.500000,2466.399902,2435.600098,2438.800049,2438.800049,0
1993-09-06,2438.600098,2439.500000,2390.899902,2392.500000,2392.500000,0
1993-09-07,2392.699951,2405.100098,2384.100098,2403.399902,2403.399902,0
1993-09-08,2403.399902,2406.699951,2389.300049,2397.899902,2397.899902,0
1993-09-09,2397.899902,2399.500000,2369.600098,2382.100098,2382.100098,0
1993-09-10,2382.100098,2390.399902,2363.600098,2363.600098,2363.600098,0
1993-09-13,2363.100098,2365.600098,2356.000000,2365.600098,2365.600098,0
1993-09-14,2366.100098,2398.600098,2366.100098,2388.300049,2388.300049,0
1993-09-15,2388.600098,2401.699951,2360.899902,2361.800049,2361.800049,0
1993-09-16,2363.600098,2378.100098,2363.600098,2374.399902,2374.399902,0
1993-09-17,2375.000000,2397.100098,2375.000000,2385.199951,2385.199951,0
1993-09-20,2385.800049,2419.800049,2385.800049,2418.399902,2418.399902,0
1993-09-21,2418.100098,2432.800049,2411.000000,2431.800049,2431.800049,0
1993-09-22,2429.500000,2429.500000,2397.399902,2414.600098,2414.600098,0
1993-09-23,2415.399902,2446.699951,2415.399902,2425.800049,2425.800049,0
1993-09-24,2424.000000,2461.199951,2413.899902,2445.899902,2445.899902,0
1993-09-27,2446.899902,2496.800049,2446.899902,2482.399902,2482.399902,0
1993-09-28,2478.300049,2478.300049,2478.300049,2478.300049,2478.300049,0
1993-09-29,2477.100098,2491.899902,2475.899902,2485.399902,2485.399902,0
1993-09-30,2486.000000,2503.500000,2472.899902,2473.100098,2473.100098,0
1993-10-01,2473.100098,2486.000000,2469.899902,2481.600098,2481.600098,0
1993-10-04,2481.399902,2494.699951,2473.899902,2490.300049,2490.300049,0
1993-10-05,2491.600098,2523.199951,2491.600098,2521.300049,2521.300049,0
1993-10-06,2522.800049,2537.199951,2522.199951,2534.800049,2534.800049,0
1993-10-07,2535.500000,2540.300049,2527.899902,2528.000000,2528.000000,0
1993-10-08,2528.000000,2546.699951,2520.500000,2533.600098,2533.600098,0
